date,product_id,product_name,category,current_price,competitor_price,cost,day_of_week,month,is_weekend,is_festival,inventory_level,customer_segment,demand,revenue,profit
2025-11-14,P001,Wireless Headphones,Electronics,2704,2625,1500,4,11,0,0,Medium,Standard,35,94640,42140
2025-11-14,P004,Laptop Stand,Accessories,965,838,540,4,11,0,0,High,Budget,49,47285,20825
2025-11-14,P003,Mechanical Keyboard,Electronics,3841,3570,2100,4,11,0,0,Medium,Budget,18,69138,31338
2025-11-14,P001,Wireless Headphones,Electronics,2463,2493,1500,4,11,0,0,Medium,Standard,41,100983,39483
2025-11-14,P010,Bluetooth Speaker,Electronics,1932,1749,1140,4,11,0,0,Medium,Standard,27,52164,21384
2025-11-14,P006,Phone Case,Accessories,456,401,200,4,11,0,0,High,Premium,48,21888,12288
2025-11-14,P005,Webcam HD,Electronics,1822,2048,1200,4,11,0,0,Medium,Budget,71,129362,44162
2025-11-14,P001,Wireless Headphones,Electronics,2702,2982,1500,4,11,0,0,Medium,Budget,53,143206,63706
2025-11-14,P005,Webcam HD,Electronics,2183,1882,1200,4,11,0,0,Low,Premium,16,34928,15728
2025-11-14,P003,Mechanical Keyboard,Electronics,3434,3214,2100,4,11,0,0,Medium,Standard,13,44642,17342
2025-11-14,P010,Bluetooth Speaker,Electronics,2068,1840,1140,4,11,0,0,High,Budget,30,62040,27840
2025-11-14,P007,Power Bank,Electronics,1551,1568,900,4,11,0,0,Medium,Standard,63,97713,41013
2025-11-15,P003,Mechanical Keyboard,Electronics,3603,3580,2100,5,11,1,0,Medium,Standard,47,169341,70641
2025-11-15,P009,Smart Watch,Electronics,5441,4759,3000,5,11,1,0,Medium,Standard,0,0,0
2025-11-15,P005,Webcam HD,Electronics,2039,1941,1200,5,11,1,0,High,Standard,37,75443,31043
2025-11-15,P004,Laptop Stand,Accessories,943,945,540,5,11,1,0,High,Standard,71,66953,28613
2025-11-15,P008,USB Cable,Accessories,298,260,120,5,11,1,0,Medium,Standard,68,20264,12104
2025-11-15,P006,Phone Case,Accessories,510,466,200,5,11,1,0,Medium,Premium,74,37740,22940
2025-11-15,P007,Power Bank,Electronics,1472,1347,900,5,11,1,0,High,Budget,46,67712,26312
2025-11-15,P005,Webcam HD,Electronics,1919,1660,1200,5,11,1,0,Medium,Premium,52,99788,37388
2025-11-15,P005,Webcam HD,Electronics,1906,2097,1200,5,11,1,0,Low,Standard,81,154386,57186
2025-11-15,P003,Mechanical Keyboard,Electronics,3357,3517,2100,5,11,1,0,Low,Standard,82,275274,103074
2025-11-15,P001,Wireless Headphones,Electronics,2541,2261,1500,5,11,1,0,Medium,Standard,44,111804,45804
2025-11-16,P001,Wireless Headphones,Electronics,2407,2395,1500,6,11,1,0,Medium,Budget,54,129978,48978
2025-11-16,P005,Webcam HD,Electronics,2136,1878,1200,6,11,1,0,Medium,Budget,23,49128,21528
2025-11-16,P008,USB Cable,Accessories,270,280,120,6,11,1,0,Low,Standard,96,25920,14400
2025-11-16,P008,USB Cable,Accessories,282,241,120,6,11,1,0,High,Standard,85,23970,13770
2025-11-16,P010,Bluetooth Speaker,Electronics,1964,2198,1140,6,11,1,0,Medium,Standard,95,186580,78280
2025-11-16,P001,Wireless Headphones,Electronics,2324,2329,1500,6,11,1,0,Medium,Premium,86,199864,70864
2025-11-16,P003,Mechanical Keyboard,Electronics,3184,2766,2100,6,11,1,0,Low,Budget,12,38208,13008
2025-11-16,P001,Wireless Headphones,Electronics,2679,2636,1500,6,11,1,0,High,Standard,46,123234,54234
2025-11-17,P001,Wireless Headphones,Electronics,2304,2251,1500,0,11,0,0,Low,Budget,60,138240,48240
2025-11-17,P006,Phone Case,Accessories,488,530,200,0,11,0,0,Medium,Standard,79,38552,22752
2025-11-17,P007,Power Bank,Electronics,1598,1693,900,0,11,0,0,Medium,Standard,79,126242,55142
2025-11-17,P002,Gaming Mouse,Electronics,1239,1070,780,0,11,0,0,Medium,Premium,32,39648,14688
2025-11-17,P003,Mechanical Keyboard,Electronics,3594,4023,2100,0,11,0,0,Medium,Budget,92,330648,137448
2025-11-17,P008,USB Cable,Accessories,275,273,120,0,11,0,0,High,Standard,75,20625,11625
2025-11-17,P002,Gaming Mouse,Electronics,1172,1178,780,0,11,0,0,Medium,Premium,45,52740,17640
2025-11-17,P003,Mechanical Keyboard,Electronics,3423,3849,2100,0,11,0,0,Low,Standard,67,229341,88641
2025-11-17,P007,Power Bank,Electronics,1600,1815,900,0,11,0,0,High,Standard,50,80000,35000
2025-11-17,P010,Bluetooth Speaker,Electronics,1711,1693,1140,0,11,0,0,Medium,Standard,36,61596,20556
2025-11-17,P010,Bluetooth Speaker,Electronics,2004,2135,1140,0,11,0,0,Medium,Budget,61,122244,52704
2025-11-17,P004,Laptop Stand,Accessories,911,864,540,0,11,0,0,High,Standard,65,59215,24115
2025-11-18,P010,Bluetooth Speaker,Electronics,2034,1784,1140,1,11,0,0,High,Standard,34,69156,30396
2025-11-18,P002,Gaming Mouse,Electronics,1343,1209,780,1,11,0,0,Low,Standard,60,80580,33780
2025-11-18,P010,Bluetooth Speaker,Electronics,1938,1877,1140,1,11,0,0,Medium,Premium,62,120156,49476
2025-11-18,P010,Bluetooth Speaker,Electronics,1709,1957,1140,1,11,0,0,High,Budget,54,92286,30726
2025-11-18,P009,Smart Watch,Electronics,5356,4980,3000,1,11,0,0,Medium,Budget,5,26780,11780
2025-11-18,P002,Gaming Mouse,Electronics,1298,1187,780,1,11,0,0,Medium,Budget,29,37642,15022
2025-11-18,P002,Gaming Mouse,Electronics,1212,1119,780,1,11,0,0,High,Standard,60,72720,25920
2025-11-18,P010,Bluetooth Speaker,Electronics,2051,1837,1140,1,11,0,0,High,Premium,21,43071,19131
2025-11-18,P008,USB Cable,Accessories,299,308,120,1,11,0,0,Low,Premium,72,21528,12888
2025-11-18,P004,Laptop Stand,Accessories,988,951,540,1,11,0,0,Medium,Premium,67,66196,30016
2025-11-18,P008,USB Cable,Accessories,306,326,120,1,11,0,0,Medium,Premium,81,24786,15066
2025-11-18,P009,Smart Watch,Electronics,4662,5074,3000,1,11,0,0,Medium,Budget,69,321678,114678
2025-11-18,P006,Phone Case,Accessories,482,551,200,1,11,0,0,High,Standard,65,31330,18330
2025-11-19,P004,Laptop Stand,Accessories,822,770,540,2,11,0,0,High,Budget,83,68226,23406
2025-11-19,P009,Smart Watch,Electronics,5412,4907,3000,2,11,0,0,Low,Budget,0,0,0
2025-11-19,P005,Webcam HD,Electronics,1835,2042,1200,2,11,0,0,Medium,Budget,48,88080,30480
2025-11-19,P004,Laptop Stand,Accessories,862,977,540,2,11,0,0,High,Standard,80,68960,25760
2025-11-19,P008,USB Cable,Accessories,286,268,120,2,11,0,0,Medium,Budget,33,9438,5478
2025-11-19,P010,Bluetooth Speaker,Electronics,1713,1523,1140,2,11,0,0,Medium,Budget,15,25695,8595
2025-11-19,P010,Bluetooth Speaker,Electronics,1847,1866,1140,2,11,0,0,High,Premium,50,92350,35350
2025-11-19,P005,Webcam HD,Electronics,1827,1769,1200,2,11,0,0,Low,Budget,62,113274,38874
2025-11-20,P006,Phone Case,Accessories,462,526,200,3,11,0,0,High,Budget,67,30954,17554
2025-11-20,P008,USB Cable,Accessories,311,306,120,3,11,0,0,Medium,Premium,58,18038,11078
2025-11-20,P005,Webcam HD,Electronics,2123,2277,1200,3,11,0,0,High,Budget,37,78551,34151
2025-11-20,P010,Bluetooth Speaker,Electronics,1970,1865,1140,3,11,0,0,Medium,Budget,17,33490,14110
2025-11-20,P005,Webcam HD,Electronics,1942,2039,1200,3,11,0,0,Low,Standard,72,139824,53424
2025-11-20,P007,Power Bank,Electronics,1615,1495,900,3,11,0,0,Medium,Premium,51,82365,36465
2025-11-20,P008,USB Cable,Accessories,300,295,120,3,11,0,0,Medium,Budget,48,14400,8640
2025-11-20,P010,Bluetooth Speaker,Electronics,1823,1875,1140,3,11,0,0,Medium,Budget,35,63805,23905
2025-11-20,P003,Mechanical Keyboard,Electronics,3611,3269,2100,3,11,0,0,Low,Budget,19,68609,28709
2025-11-20,P004,Laptop Stand,Accessories,933,947,540,3,11,0,0,Medium,Budget,79,73707,31047
2025-11-20,P001,Wireless Headphones,Electronics,2455,2385,1500,3,11,0,0,Medium,Budget,26,63830,24830
2025-11-20,P006,Phone Case,Accessories,505,488,200,3,11,0,0,Medium,Standard,72,36360,21960
2025-11-20,P005,Webcam HD,Electronics,2155,2422,1200,3,11,0,0,Medium,Budget,82,176710,78310
2025-11-21,P004,Laptop Stand,Accessories,817,780,540,4,11,0,0,High,Standard,59,48203,16343
2025-11-21,P008,USB Cable,Accessories,316,356,120,4,11,0,0,Medium,Standard,84,26544,16464
2025-11-21,P004,Laptop Stand,Accessories,810,840,540,4,11,0,0,High,Standard,87,70470,23490
2025-11-21,P009,Smart Watch,Electronics,4778,4891,3000,4,11,0,0,Medium,Budget,72,344016,128016
2025-11-21,P003,Mechanical Keyboard,Electronics,3604,3653,2100,4,11,0,0,Low,Standard,46,165784,69184
2025-11-21,P010,Bluetooth Speaker,Electronics,1999,2183,1140,4,11,0,0,Medium,Standard,83,165917,71297
2025-11-21,P002,Gaming Mouse,Electronics,1232,1382,780,4,11,0,0,Low,Standard,78,96096,35256
2025-11-21,P010,Bluetooth Speaker,Electronics,1751,1634,1140,4,11,0,0,High,Standard,41,71791,25051
2025-11-21,P003,Mechanical Keyboard,Electronics,3679,3143,2100,4,11,0,0,Low,Budget,4,14716,6316
2025-11-21,P010,Bluetooth Speaker,Electronics,1997,2208,1140,4,11,0,0,High,Budget,67,133799,57419
2025-11-22,P006,Phone Case,Accessories,535,500,200,5,11,1,0,High,Standard,50,26750,16750
2025-11-22,P008,USB Cable,Accessories,322,318,120,5,11,1,0,Medium,Standard,68,21896,13736
2025-11-22,P003,Mechanical Keyboard,Electronics,3413,3825,2100,5,11,1,0,Low,Budget,89,303757,116857
2025-11-22,P008,USB Cable,Accessories,301,323,120,5,11,1,0,High,Standard,69,20769,12489
2025-11-22,P007,Power Bank,Electronics,1349,1261,900,5,11,1,0,High,Standard,49,66101,22001
2025-11-22,P002,Gaming Mouse,Electronics,1421,1445,780,5,11,1,0,Medium,Premium,60,85260,38460
2025-11-22,P003,Mechanical Keyboard,Electronics,3644,3375,2100,5,11,1,0,High,Premium,47,171268,72568
2025-11-22,P006,Phone Case,Accessories,491,494,200,5,11,1,0,Medium,Standard,63,30933,18333
2025-11-22,P002,Gaming Mouse,Electronics,1277,1151,780,5,11,1,0,Low,Standard,72,91944,35784
2025-11-22,P006,Phone Case,Accessories,457,484,200,5,11,1,0,Low,Premium,74,33818,19018
2025-11-22,P007,Power Bank,Electronics,1591,1380,900,5,11,1,0,High,Standard,20,31820,13820
2025-11-22,P006,Phone Case,Accessories,495,492,200,5,11,1,0,High,Budget,97,48015,28615
2025-11-22,P009,Smart Watch,Electronics,4808,5260,3000,5,11,1,0,Medium,Budget,106,509648,191648
2025-11-22,P001,Wireless Headphones,Electronics,2465,2459,1500,5,11,1,0,Medium,Standard,62,152830,59830
2025-11-22,P009,Smart Watch,Electronics,5069,4336,3000,5,11,1,0,Medium,Budget,0,0,0
2025-11-23,P008,USB Cable,Accessories,305,305,120,6,11,1,0,High,Premium,67,20435,12395
2025-11-23,P003,Mechanical Keyboard,Electronics,3387,2951,2100,6,11,1,0,Medium,Standard,27,91449,34749
2025-11-23,P003,Mechanical Keyboard,Electronics,3740,4215,2100,6,11,1,0,Medium,Budget,102,381480,167280
2025-11-23,P003,Mechanical Keyboard,Electronics,3345,3051,2100,6,11,1,0,Low,Standard,57,190665,70965
2025-11-23,P006,Phone Case,Accessories,524,572,200,6,11,1,0,High,Budget,89,46636,28836
2025-11-23,P010,Bluetooth Speaker,Electronics,1879,1819,1140,6,11,1,0,High,Standard,46,86434,33994
2025-11-23,P001,Wireless Headphones,Electronics,2305,2257,1500,6,11,1,0,Medium,Budget,27,62235,21735
2025-11-23,P005,Webcam HD,Electronics,2144,1993,1200,6,11,1,0,Medium,Standard,27,57888,25488
2025-11-23,P002,Gaming Mouse,Electronics,1284,1313,780,6,11,1,0,High,Budget,69,88596,34776
2025-11-23,P007,Power Bank,Electronics,1647,1555,900,6,11,1,0,Medium,Premium,58,95526,43326
2025-11-23,P003,Mechanical Keyboard,Electronics,3407,2949,2100,6,11,1,0,High,Standard,3,10221,3921
2025-11-23,P010,Bluetooth Speaker,Electronics,1758,1607,1140,6,11,1,0,Medium,Standard,62,108996,38316
2025-11-23,P001,Wireless Headphones,Electronics,2261,2490,1500,6,11,1,0,Low,Standard,81,183141,61641
2025-11-23,P008,USB Cable,Accessories,318,296,120,6,11,1,0,Medium,Budget,82,26076,16236
2025-11-23,P009,Smart Watch,Electronics,5346,5781,3000,6,11,1,0,High,Premium,90,481140,211140
2025-11-23,P002,Gaming Mouse,Electronics,1341,1461,780,6,11,1,0,Medium,Budget,66,88506,37026
2025-11-23,P007,Power Bank,Electronics,1349,1395,900,6,11,1,0,Low,Budget,61,82289,27389
2025-11-24,P007,Power Bank,Electronics,1477,1587,900,0,11,0,0,High,Standard,50,73850,28850
2025-11-24,P004,Laptop Stand,Accessories,925,834,540,0,11,0,0,Medium,Standard,50,46250,19250
2025-11-24,P006,Phone Case,Accessories,499,443,200,0,11,0,0,High,Budget,77,38423,23023
2025-11-24,P007,Power Bank,Electronics,1447,1630,900,0,11,0,0,Medium,Premium,79,114313,43213
2025-11-24,P009,Smart Watch,Electronics,5095,5164,3000,0,11,0,0,Medium,Budget,39,198705,81705
2025-11-24,P005,Webcam HD,Electronics,1869,2078,1200,0,11,0,0,High,Standard,61,114009,40809
2025-11-24,P004,Laptop Stand,Accessories,836,816,540,0,11,0,0,Low,Budget,78,65208,23088
2025-11-24,P001,Wireless Headphones,Electronics,2567,2296,1500,0,11,0,0,Medium,Standard,35,89845,37345
2025-11-25,P008,USB Cable,Accessories,303,339,120,1,11,0,0,High,Standard,51,15453,9333
2025-11-25,P007,Power Bank,Electronics,1552,1633,900,1,11,0,0,High,Standard,47,72944,30644
2025-11-25,P001,Wireless Headphones,Electronics,2418,2637,1500,1,11,0,0,Medium,Standard,59,142662,54162
2025-11-25,P007,Power Bank,Electronics,1573,1594,900,1,11,0,0,Medium,Budget,56,88088,37688
2025-11-25,P002,Gaming Mouse,Electronics,1385,1300,780,1,11,0,0,High,Budget,22,30470,13310
2025-11-25,P005,Webcam HD,Electronics,1923,2153,1200,1,11,0,0,Medium,Premium,64,123072,46272
2025-11-25,P006,Phone Case,Accessories,534,539,200,1,11,0,0,Low,Budget,80,42720,26720
2025-11-25,P005,Webcam HD,Electronics,1864,1857,1200,1,11,0,0,High,Standard,38,70832,25232
2025-11-25,P002,Gaming Mouse,Electronics,1371,1416,780,1,11,0,0,Medium,Premium,70,95970,41370
2025-11-25,P006,Phone Case,Accessories,510,465,200,1,11,0,0,Medium,Budget,86,43860,26660
2025-11-25,P001,Wireless Headphones,Electronics,2371,2546,1500,1,11,0,0,Medium,Budget,63,149373,54873
2025-11-26,P002,Gaming Mouse,Electronics,1187,1327,780,2,11,0,0,Medium,Budget,63,74781,25641
2025-11-26,P005,Webcam HD,Electronics,2043,2073,1200,2,11,0,0,Medium,Budget,59,120537,49737
2025-11-26,P002,Gaming Mouse,Electronics,1171,1220,780,2,11,0,0,Low,Budget,63,73773,24633
2025-11-26,P002,Gaming Mouse,Electronics,1354,1386,780,2,11,0,0,Low,Standard,59,79886,33866
2025-11-26,P005,Webcam HD,Electronics,1988,2076,1200,2,11,0,0,Low,Budget,58,115304,45704
2025-11-26,P006,Phone Case,Accessories,527,539,200,2,11,0,0,Medium,Budget,36,18972,11772
2025-11-26,P009,Smart Watch,Electronics,5243,4779,3000,2,11,0,0,High,Standard,16,83888,35888
2025-11-26,P009,Smart Watch,Electronics,5058,5601,3000,2,11,0,0,Medium,Standard,89,450162,183162
2025-11-26,P004,Laptop Stand,Accessories,942,923,540,2,11,0,0,Medium,Standard,48,45216,19296
2025-11-26,P008,USB Cable,Accessories,276,271,120,2,11,0,0,Low,Standard,69,19044,10764
2025-11-27,P005,Webcam HD,Electronics,1992,1854,1200,3,11,0,0,Medium,Budget,34,67728,26928
2025-11-27,P001,Wireless Headphones,Electronics,2484,2148,1500,3,11,0,0,Low,Standard,11,27324,10824
2025-11-27,P010,Bluetooth Speaker,Electronics,1850,1963,1140,3,11,0,0,Medium,Budget,59,109150,41890
2025-11-27,P006,Phone Case,Accessories,548,590,200,3,11,0,0,High,Standard,63,34524,21924
2025-11-27,P007,Power Bank,Electronics,1384,1272,900,3,11,0,0,Low,Premium,50,69200,24200
2025-11-27,P005,Webcam HD,Electronics,2081,2356,1200,3,11,0,0,Medium,Budget,62,129022,54622
2025-11-27,P010,Bluetooth Speaker,Electronics,1865,1879,1140,3,11,0,0,High,Standard,72,134280,52200
2025-11-27,P006,Phone Case,Accessories,545,556,200,3,11,0,0,Low,Standard,85,46325,29325
2025-11-27,P003,Mechanical Keyboard,Electronics,3767,3430,2100,3,11,0,0,Medium,Standard,22,82874,36674
2025-11-27,P007,Power Bank,Electronics,1428,1638,900,3,11,0,0,Low,Standard,83,118524,43824
2025-11-27,P002,Gaming Mouse,Electronics,1383,1531,780,3,11,0,0,Medium,Budget,54,74682,32562
2025-11-27,P005,Webcam HD,Electronics,1926,1957,1200,3,11,0,0,High,Budget,29,55854,21054
2025-11-27,P003,Mechanical Keyboard,Electronics,3207,3619,2100,3,11,0,0,Medium,Standard,70,224490,77490
2025-11-27,P003,Mechanical Keyboard,Electronics,3410,3475,2100,3,11,0,0,Medium,Standard,45,153450,58950
2025-11-27,P004,Laptop Stand,Accessories,988,1077,540,3,11,0,0,High,Standard,66,65208,29568
2025-11-28,P010,Bluetooth Speaker,Electronics,1985,2200,1140,4,11,0,0,Medium,Premium,88,174680,74360
2025-11-28,P008,USB Cable,Accessories,289,281,120,4,11,0,0,High,Standard,49,14161,8281
2025-11-28,P009,Smart Watch,Electronics,5394,5979,3000,4,11,0,0,Low,Budget,88,474672,210672
2025-11-28,P002,Gaming Mouse,Electronics,1285,1269,780,4,11,0,0,High,Standard,58,74530,29290
2025-11-28,P009,Smart Watch,Electronics,4674,4221,3000,4,11,0,0,High,Standard,3,14022,5022
2025-11-28,P004,Laptop Stand,Accessories,812,785,540,4,11,0,0,Medium,Standard,52,42224,14144
2025-11-28,P006,Phone Case,Accessories,465,453,200,4,11,0,0,High,Premium,72,33480,19080
2025-11-28,P006,Phone Case,Accessories,538,614,200,4,11,0,0,Low,Standard,96,51648,32448
2025-11-28,P005,Webcam HD,Electronics,1959,1960,1200,4,11,0,0,High,Standard,54,105786,40986
2025-11-28,P004,Laptop Stand,Accessories,926,819,540,4,11,0,0,Medium,Standard,63,58338,24318
2025-11-28,P002,Gaming Mouse,Electronics,1257,1212,780,4,11,0,0,Medium,Budget,26,32682,12402
2025-11-28,P006,Phone Case,Accessories,474,522,200,4,11,0,0,Medium,Standard,85,40290,23290
2025-11-29,P010,Bluetooth Speaker,Electronics,2045,1765,1140,5,11,1,0,Low,Budget,32,65440,28960
2025-11-29,P006,Phone Case,Accessories,539,502,200,5,11,1,0,Medium,Premium,56,30184,18984
2025-11-29,P002,Gaming Mouse,Electronics,1318,1171,780,5,11,1,0,High,Premium,32,42176,17216
2025-11-29,P009,Smart Watch,Electronics,5445,5277,3000,5,11,1,0,Medium,Standard,51,277695,124695
2025-11-29,P003,Mechanical Keyboard,Electronics,3157,3589,2100,5,11,1,0,High,Standard,103,325171,108871
2025-11-29,P008,USB Cable,Accessories,300,280,120,5,11,1,0,Low,Premium,78,23400,14040
2025-11-29,P009,Smart Watch,Electronics,4566,4411,3000,5,11,1,0,High,Standard,27,123282,42282
2025-11-29,P007,Power Bank,Electronics,1450,1401,900,5,11,1,0,Medium,Premium,63,91350,34650
2025-11-29,P008,USB Cable,Accessories,278,283,120,5,11,1,0,High,Budget,73,20294,11534
2025-11-30,P006,Phone Case,Accessories,485,422,200,6,11,1,0,High,Standard,58,28130,16530
2025-11-30,P010,Bluetooth Speaker,Electronics,1919,1688,1140,6,11,1,0,High,Standard,31,59489,24149
2025-11-30,P002,Gaming Mouse,Electronics,1263,1400,780,6,11,1,0,Low,Premium,73,92199,35259
2025-11-30,P003,Mechanical Keyboard,Electronics,3563,3434,2100,6,11,1,0,Medium,Standard,60,213780,87780
2025-11-30,P010,Bluetooth Speaker,Electronics,1746,1880,1140,6,11,1,0,Medium,Budget,69,120474,41814
2025-11-30,P005,Webcam HD,Electronics,2127,2134,1200,6,11,1,0,High,Standard,58,123366,53766
2025-11-30,P003,Mechanical Keyboard,Electronics,3328,2880,2100,6,11,1,0,Low,Budget,0,0,0
2025-11-30,P001,Wireless Headphones,Electronics,2303,2253,1500,6,11,1,0,Low,Standard,69,158907,55407
2025-11-30,P009,Smart Watch,Electronics,5461,5491,3000,6,11,1,0,Low,Standard,65,354965,159965
2025-11-30,P007,Power Bank,Electronics,1571,1725,900,6,11,1,0,High,Premium,68,106828,45628
2025-11-30,P002,Gaming Mouse,Electronics,1189,1247,780,6,11,1,0,Medium,Standard,80,95120,32720
2025-11-30,P004,Laptop Stand,Accessories,987,876,540,6,11,1,0,Medium,Budget,38,37506,16986
2025-11-30,P007,Power Bank,Electronics,1496,1273,900,6,11,1,0,Medium,Standard,41,61336,24436
2025-11-30,P002,Gaming Mouse,Electronics,1393,1522,780,6,11,1,0,Medium,Standard,92,128156,56396
2025-11-30,P006,Phone Case,Accessories,469,414,200,6,11,1,0,High,Standard,87,40803,23403
2025-12-01,P003,Mechanical Keyboard,Electronics,3779,3805,2100,0,12,0,0,Low,Standard,72,272088,120888
2025-12-01,P006,Phone Case,Accessories,481,549,200,0,12,0,0,Medium,Standard,57,27417,16017
2025-12-01,P008,USB Cable,Accessories,284,303,120,0,12,0,0,High,Budget,38,10792,6232
2025-12-01,P009,Smart Watch,Electronics,5439,4952,3000,0,12,0,0,Medium,Budget,0,0,0
2025-12-01,P003,Mechanical Keyboard,Electronics,3412,3372,2100,0,12,0,0,Medium,Standard,29,98948,38048
2025-12-01,P010,Bluetooth Speaker,Electronics,2051,2168,1140,0,12,0,0,Medium,Premium,73,149723,66503
2025-12-01,P009,Smart Watch,Electronics,4665,4047,3000,0,12,0,0,Medium,Standard,0,0,0
2025-12-01,P008,USB Cable,Accessories,301,342,120,0,12,0,0,Low,Standard,57,17157,10317
2025-12-01,P007,Power Bank,Electronics,1585,1667,900,0,12,0,0,Medium,Budget,53,84005,36305
2025-12-02,P002,Gaming Mouse,Electronics,1412,1609,780,1,12,0,0,High,Budget,51,72012,32232
2025-12-02,P005,Webcam HD,Electronics,2159,1878,1200,1,12,0,0,Medium,Budget,12,25908,11508
2025-12-02,P002,Gaming Mouse,Electronics,1250,1358,780,1,12,0,0,High,Standard,52,65000,24440
2025-12-02,P009,Smart Watch,Electronics,5176,5138,3000,1,12,0,0,High,Standard,43,222568,93568
2025-12-02,P010,Bluetooth Speaker,Electronics,1806,1608,1140,1,12,0,0,Medium,Standard,36,65016,23976
2025-12-02,P002,Gaming Mouse,Electronics,1231,1231,780,1,12,0,0,Medium,Budget,72,88632,32472
2025-12-02,P006,Phone Case,Accessories,499,509,200,1,12,0,0,Low,Premium,64,31936,19136
2025-12-03,P003,Mechanical Keyboard,Electronics,3200,3478,2100,2,12,0,0,Medium,Standard,93,297600,102300
2025-12-03,P001,Wireless Headphones,Electronics,2509,2867,1500,2,12,0,0,Low,Budget,92,230828,92828
2025-12-03,P009,Smart Watch,Electronics,5201,5380,3000,2,12,0,0,High,Standard,73,379673,160673
2025-12-03,P005,Webcam HD,Electronics,1865,2132,1200,2,12,0,0,Low,Premium,98,182770,65170
2025-12-03,P003,Mechanical Keyboard,Electronics,3774,3466,2100,2,12,0,0,High,Standard,7,26418,11718
2025-12-03,P005,Webcam HD,Electronics,2155,2006,1200,2,12,0,0,High,Standard,25,53875,23875
2025-12-03,P008,USB Cable,Accessories,289,290,120,2,12,0,0,High,Standard,53,15317,8957
2025-12-03,P005,Webcam HD,Electronics,2076,1900,1200,2,12,0,0,Medium,Budget,42,87192,36792
2025-12-03,P002,Gaming Mouse,Electronics,1222,1129,780,2,12,0,0,High,Budget,30,36660,13260
2025-12-03,P005,Webcam HD,Electronics,1840,2081,1200,2,12,0,0,Medium,Budget,82,150880,52480
2025-12-03,P010,Bluetooth Speaker,Electronics,1769,1669,1140,2,12,0,0,Low,Budget,45,79605,28305
2025-12-03,P001,Wireless Headphones,Electronics,2256,2161,1500,2,12,0,0,Low,Budget,42,94752,31752
2025-12-03,P007,Power Bank,Electronics,1542,1751,900,2,12,0,0,High,Budget,51,78642,32742
2025-12-03,P010,Bluetooth Speaker,Electronics,2062,2175,1140,2,12,0,0,Medium,Standard,56,115472,51632
2025-12-03,P006,Phone Case,Accessories,538,567,200,2,12,0,0,High,Budget,78,41964,26364
2025-12-04,P010,Bluetooth Speaker,Electronics,1777,2027,1140,3,12,0,0,Low,Standard,57,101289,36309
2025-12-04,P005,Webcam HD,Electronics,2101,1845,1200,3,12,0,0,Low,Standard,11,23111,9911
2025-12-04,P008,USB Cable,Accessories,298,288,120,3,12,0,0,Low,Standard,65,19370,11570
2025-12-04,P002,Gaming Mouse,Electronics,1341,1410,780,3,12,0,0,Medium,Standard,49,65709,27489
2025-12-04,P008,USB Cable,Accessories,273,243,120,3,12,0,0,Low,Standard,86,23478,13158
2025-12-04,P002,Gaming Mouse,Electronics,1317,1240,780,3,12,0,0,Medium,Standard,48,63216,25776
2025-12-04,P008,USB Cable,Accessories,303,319,120,3,12,0,0,Low,Premium,99,29997,18117
2025-12-04,P004,Laptop Stand,Accessories,840,809,540,3,12,0,0,High,Standard,66,55440,19800
2025-12-04,P003,Mechanical Keyboard,Electronics,3255,3189,2100,3,12,0,0,Medium,Budget,54,175770,62370
2025-12-04,P006,Phone Case,Accessories,536,615,200,3,12,0,0,Medium,Premium,97,51992,32592
2025-12-04,P003,Mechanical Keyboard,Electronics,3723,3616,2100,3,12,0,0,Medium,Budget,46,171258,74658
2025-12-05,P008,USB Cable,Accessories,272,254,120,4,12,0,0,Medium,Budget,69,18768,10488
2025-12-05,P008,USB Cable,Accessories,313,301,120,4,12,0,0,Medium,Standard,83,25979,16019
2025-12-05,P008,USB Cable,Accessories,272,294,120,4,12,0,0,Medium,Standard,55,14960,8360
2025-12-05,P002,Gaming Mouse,Electronics,1318,1184,780,4,12,0,0,Medium,Standard,34,44812,18292
2025-12-05,P001,Wireless Headphones,Electronics,2660,2710,1500,4,12,0,0,High,Budget,50,133000,58000
2025-12-05,P009,Smart Watch,Electronics,4648,4318,3000,4,12,0,0,High,Standard,0,0,0
2025-12-05,P002,Gaming Mouse,Electronics,1347,1183,780,4,12,0,0,High,Standard,35,47145,19845
2025-12-05,P005,Webcam HD,Electronics,1914,2173,1200,4,12,0,0,Low,Budget,84,160776,59976
2025-12-05,P007,Power Bank,Electronics,1620,1418,900,4,12,0,0,Medium,Premium,30,48600,21600
2025-12-05,P004,Laptop Stand,Accessories,913,957,540,4,12,0,0,High,Budget,63,57519,23499
2025-12-05,P004,Laptop Stand,Accessories,853,974,540,4,12,0,0,Medium,Standard,58,49474,18154
2025-12-05,P008,USB Cable,Accessories,327,330,120,4,12,0,0,Low,Budget,87,28449,18009
2025-12-06,P004,Laptop Stand,Accessories,902,885,540,5,12,1,0,Low,Standard,91,82082,32942
2025-12-06,P003,Mechanical Keyboard,Electronics,3158,3306,2100,5,12,1,0,Medium,Standard,57,180006,60306
2025-12-06,P009,Smart Watch,Electronics,4812,5297,3000,5,12,1,0,Low,Standard,126,606312,228312
2025-12-06,P009,Smart Watch,Electronics,4613,4856,3000,5,12,1,0,High,Standard,72,332136,116136
